dataset,split,image_path,species,health_labels,health_class,bbox
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-disease-septoria-leaf-spot-d7e1xe.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/bigseptoria01.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria_leaf_spot_of_tomato-1500x750.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-septoria-3.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/bnX8Q.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria-leaf-spot-on-tomato-FOR-WEB.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/20100824septoria.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/128110613-56a6d3633df78cf7729070ad.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/6336392950972416.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/confused-early-blight-septoria-zoom.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/3-septoria-leaf-blight-n.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria+on+rudbeckia.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria_tomato_Margaret%20B_p8170755_0002_25004.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-blight-treatment-blight.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/5775225744523264-600x272.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/early-blight-septoria-ls-fig-3.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria+tomato.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomatoseptorialeafspotjpg-788d20798a3c74e7.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/2014-08-27%2B-%2BCloser%2BView%2Bof%2BSeptoria%2BLeaf%2BSpot.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/5775225744523264.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria-leaf-spot-on-tomato-1.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria_tom_seedlings5x1200.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/bed-4-tomatoes-23jun13.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Bean-rust-on-leaves.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/28018723549_3a16c1467b_b.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/classic-septoria.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/1c421500ddd390c90596ad2cf12d5429.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/6078710516023296.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/6078710516023296-600x272.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria_Leaf_Spot_of_Tomato2241-450x300.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria_Leaf_Spot.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria_Leaf_Spot_of_Tomato187.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/32-Septoria-leaf-spot.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria_tom_leaves1x1200.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/5516100468998144.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria-leaf-spot-hc.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria3.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-badleaves.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria_Leaf_Spot_of_Tomato186.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria_tomato.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria-lycopersici-ascomycota-common-fungal-leaf-disease-of-tomato-picture-id128110611.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/sls1.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria+Leaf+Spot.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria-Tomato.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria-tomato-leaf.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/140714+%2811%29.JPG.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-leaf-spot-septoria-lycopersici-leaf-spotting-on-tomato-at9jap.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/b6ca3f80-cc10-4d4f-be0d-771deb9a4969.jpeg.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-septoria-leaf-spot--.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/49-Septoria-leaf-spot.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-septoria-leaf-spot-.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/Septoria_leaf_spot_tomato.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/tomato-leaf-spot-septoria-lycopersici-on-a-tomato-leaflet-acg9j5.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/5579e3247db73.image.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Tomato Septoria leaf spot/septoria5.jpg,tomato,septoria spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-11810082.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-195325289.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-with-leaves-stock-picture-1662453.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/17558-peach-and-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/product_Peach-leaf.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/dsc06413.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-prunus-persica-roter-ellerstaedter-prunus-persica-roter-ellerstaedter-DAM2J4.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/6uo5q.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/3939-960x960.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/depositphotos_4009139-stock-photo-ripe-peach-with-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/foodjuly2011+026.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-618456884.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peaches-w-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-fresh-peach-fruits-with-green-leaves-isolated-on-white-background-59305621.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-and-nectarine-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/fresh-peach-fruits-green-leaves-15654533.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/3940-960x960.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/300117.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-fruits-with-leaf-isolated-on-white-background-639972919.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/image_original.jpeg?1473123508.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaves-isolated-white-background-43668233.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-529501441.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/366.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaves-isolated-white-background-43668179.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Peach_leaves_raw.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-302224460.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/depositphotos_50812601-stock-photo-peach-leaf-isolated-on-white.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaves-18058413.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-with-leaf-isolated-on-white-168119267.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/P1015750.JPG.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/depositphotos_6870648-stock-photo-ripe-peach-fruit-with-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/DSC02329.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-and-leaf-stock-picture-2809277.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/depositphotos_140609182-stock-photo-beauty-peach-with-leaf.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/1343.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-collection-isolated-on-white-236633248.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-tree-leaf-3-1024x681.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/1737796_orig.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaves-isolated-203326555.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Sweet-September-Yellow-Peach.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/0peach.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-with-leaves-stock-picture-1662209.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-fresh-peach-with-green-leaf-isolated-on-white-background-548680618.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaves-isolated-on-white-background-298277570.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-198744794.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-with-leaves-stock-picture-1721709.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-1677674.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-tree-trunk-new-leaf-18757494.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/020.JPG.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peaches-growing-in-tree.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-with-leaves-stock-image-1765504.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-isolated-white-background-43668230.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-1024x754.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-with-leaf-picture-id124561113.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-isolated-white-background-39426456.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/P1015775.JPG.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-with-leaf-699537772.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/P1010703.JPG.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/two-peach-leaves-isolated-on-white-picture-id519433636.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach_tree_20100523.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaves-26807890.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Peach-Pixzee-tree.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-two-sides-of-peach-leaf-isolate-on-white-17407162.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Dwarf-Red-Leaf-Peach-leaves-closeup.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-fruit-isolated-on-white-332799767.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/1200px-Illustration_Prunus_persica0.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/H2c1o.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-and-leaf-stock-image-2809275.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/depositphotos_31403089-stock-photo-ripe-peach-with-leaf.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/1921.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-and-leaf-stock-image-2809274.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/79a24e562c768cd993776c518b238eed--storyboard-toe.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/fresh-peach-green-leaf-3346348.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/depositphotos_88236122-stock-photo-peach-leaf-isolated-on-white.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-with-leaf-isolated-on-white-picture-id466696757.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-207823156.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/22+August+2013+010-1.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Peachleaf-Willow-leaf-1.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-isolated-363604259.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-isolated-white-background-42295151.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-single-peach-with-leaves-on-a-white-background-111042830.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-with-leaf-isolated-on-white-with-clipping-path-494602609.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Peach-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-two-peach-leaves-isolated-on-white-311533217.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/78517936.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/ripe-peach-fresh-red-tree-green-leaves-57508021.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-with-leaves-isolated-on-white-246532954.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-wet-fruit-with-leaf-isolated-on-white-248733745.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-isolated-370117730.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/24570793-peach-leaf.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/DSCN1913.JPG.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/300117_1.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/0pe.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-stock-picture-855439.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/0052.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/Stephanes-Babcock-peach.Few-branches-without-any-leaves.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/22+August+2013+008-1.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-white-background-40292976.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/stock-photo-peach-leaf-isolated-on-white-background-254975221.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Peach leaf/peach-leaf-isolated-white-background-42295196.jpg,peach,,healthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/gray-leaf-spot-disease-on-260nw-559799659.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/Bacterial_leaf_spot_symptoms.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/image_300x300%2523.jpeg?1472603885.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/bacterialspot3_600px.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/image_300x300%2523.jpeg?1472603886.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/TCSV_Pepper%20%286%29.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/100_1657.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/image_1500x1500%253E.jpeg?1467983528.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/Bacterial-spot-symptoms-on-pepper-leaves-for-web.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/file.php?id=5336&t=1.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/TCSV_Pepper%20%284%29.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/BacterialSpot08.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/pepper-plant-leaves-turning-yellow-plants-turning-yellow-pepper-plant-leaves-turning-yellow-with-brown-spots.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/BacterialSpot09.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/e2Vlc.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/IMG_0945.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/pepperplantwithbacterialspotimg3206.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/bacterialCanker08-129kre6-on-pepper-50-QUALITY-1tzxf2r.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/may27pepleaes002.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/03.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/FO3zR.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/may27pepleaes001.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/ed8e20.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/G3O1I.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/02.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/0000.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/Septoria-leaf-spot.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/06.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/IMG_6029-001_1500x1500%253E.JPG?1403119544.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/534a.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/05.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/04.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/Pepper-problem.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/bacterial-leaf-spot-on-peppers.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/4-dogwood_pm.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/pepper_V5a.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/e4d0e5.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/peppers_bacterial_spot_onpeppertransplant_zoom.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/image_1500x1500%253E.jpeg?1472603885.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/pepper_bacterial-spot_02_zoom.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/bacterial_leaf_spot_pepper_plant_l.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/thrips001.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/image_original.jpeg?1472603886.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/peppers_bacterial_spot_zoom.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/bJrFf.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/PepperPhytophLeaf3-2f94629.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/TCSV_Pepper%20%285%29.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/green-pepper-plant-diseases-bacterial-spot-on-pepper-plant-green-pepper-plant-diseases-photos.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/pepper_phytophtera10x1200.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/image_original.jpeg?1472603885.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/GX3DYbwOynSj6HftBUajAw_m.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/Pepper-BLS-Leaf_93303-e1370119902259.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/BacterialSpot10.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/Habanero1.jpg,bell pepper,spot,unhealthy,
PlantDoc,train,datasets/PlantDoc/train/Bell_pepper leaf spot/figure1.jpg,bell pepper,spot,unhealthy,
