dataset,split,image_path,species,health_labels,health_class,bbox
HousePlant,train,datasets/HousePlants/train/images/429978258_2423586551158882_1606478632875667166_n_jpg.rf.bb3c4366d9d65eef72e4a90c07a21cdf.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.7540849673202614, 0.38449754901960786, 0.4918300653594771, 0.2616421568627451), ('Rubber-Fig-Ficus-Elastica-', 0.4099346405228758, 0.2360232843137255, 0.18219771241830066, 0.3913051470588235), ('Rubber-Fig-Ficus-Elastica-', 0.2851960784313725, 0.5073774509803921, 0.3364379084967321, 0.15761029411764707), ('Rubber-Fig-Ficus-Elastica-', 0.5393382352941176, 0.6339276960784314, 0.1759803921568628, 0.1902144607843137), ('Rubber-Fig-Ficus-Elastica-', 0.9062336601307189, 0.6023897058823531, 0.08495915032679721, 0.06726102941176476), ('Rubber-Fig-Ficus-Elastica-', 0.8193055555555556, 0.5767218137254903, 0.07473039215686277, 0.03126838235294116), ('Rubber-Fig-Ficus-Elastica-', 0.9156781045751634, 0.5014950980392158, 0.07866830065359474, 0.09085784313725488), ('Rubber-Fig-Ficus-Elastica-', 0.8322875816993465, 0.5150674019607844, 0.09125000000000004, 0.08023897058823533)]"
HousePlant,train,datasets/HousePlants/train/images/9_jpg.rf.ca6e55a3498a44e3141f60b70e545d8a.jpg,Spear-Plant-Dracaena-angolensis-,,healthy,"[('Spear-Plant-Dracaena-angolensis-', 0.6836734693877551, 0.325, 0.3520408163265306, 0.65), ('Spear-Plant-Dracaena-angolensis-', 0.4107142857142857, 0.37272727272727274, 0.2729591836734694, 0.5818181818181818), ('Spear-Plant-Dracaena-angolensis-', 0.23214285714285715, 0.42954545454545456, 0.23469387755102042, 0.5045454545454545)]"
HousePlant,train,datasets/HousePlants/train/images/20201111022253_file_5fab4afd23d56_5fab4b7fe635f_jpg.rf.d15046047d141c71f1837102c64b8abf.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.21337890625, 0.4710401891252955, 0.263671875, 0.2901891252955083), ('Pothos-Epipremnum-aureum-', 0.38427734375, 0.514775413711584, 0.18896484375, 0.17080378250591016), ('Pothos-Epipremnum-aureum-', 0.54541015625, 0.367612293144208, 0.193359375, 0.44208037825059104), ('Pothos-Epipremnum-aureum-', 0.7705078125, 0.524822695035461, 0.32275390625, 0.382387706855792), ('Pothos-Epipremnum-aureum-', 0.58056640625, 0.5372340425531915, 0.2890625, 0.2842789598108747), ('Pothos-Epipremnum-aureum-', 0.365234375, 0.37056737588652483, 0.14404296875, 0.1938534278959811)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2206_jpeg.rf.7fac0188f002a9a281dd701159867c07.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.7646484375, 0.6360677083333334, 0.470703125, 0.7278645833333334), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.39990234375, 0.6201171875, 0.4853515625, 0.759765625)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_141_jpg.rf.6e37c2358c8150bfdb1001273befa7bd.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5, 0.49288486416558863, 1.0, 0.9857697283311773), ('Unhealthy-Leaf-Curl', 0.6131164383561644, 0.5557956015523933, 0.7627568493150684, 0.6967529107373867), ('Unhealthy-Leaf-Curl', 0.3597260273972603, 0.5411384217335058, 0.6212671232876712, 0.7019275549805951), ('Unhealthy-Leaf-Curl', 0.648236301369863, 0.5728719275549806, 0.30787671232876723, 0.5066882276843466), ('Unhealthy-Leaf-Curl', 0.36003424657534244, 0.6127684346701164, 0.2970376712328768, 0.3147865459249677)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_20241004_103221_jpg.rf.411ec0fec0863ae9c436b914659f0c5b.jpg,Pothos-Epipremnum-aureum-,sunburn,unhealthy,"[('Pothos-Epipremnum-aureum-', 0.5296223958333334, 0.6044921875, 0.6158854166666666, 0.576171875), ('Unhealthy-Sunburn', 0.546875, 0.673583984375, 0.16666666666666666, 0.14794921875)]"
HousePlant,train,datasets/HousePlants/train/images/10041_jpg.rf.7fc52c37cd9d3517ed8b1730025508b6.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.52, 0.2791666666666667, 0.21833333333333332, 0.175), ('Pothos-Epipremnum-aureum-', 0.4741666666666667, 0.2, 0.245, 0.15666666666666668), ('Pothos-Epipremnum-aureum-', 0.7041666666666667, 0.3825, 0.23333333333333334, 0.14166666666666666), ('Pothos-Epipremnum-aureum-', 0.9058333333333334, 0.41833333333333333, 0.18833333333333332, 0.19666666666666666)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2207_jpeg.rf.17d28bb6b8aaa68e45e470e75a2291de.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.17529296875, 0.6119791666666666, 0.349609375, 0.7760416666666666), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.56396484375, 0.6829427083333334, 0.3720703125, 0.6341145833333334)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration_SnakePlant-5-_jpeg.rf.8c3605fe6d06c862cc6241c266b9116d.jpg,Spider-Plant-Chloropythum-Comosum-,"dehydration, sunburn",unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5192057291666666, 0.75732421875, 0.11393229166666667, 0.46044921875), ('Spider-Plant-Chloropythum-Comosum-', 0.8030598958333334, 0.7607421875, 0.16927083333333334, 0.28759765625), ('Unhealthy-Sunburn', 0.8121744791666666, 0.85302734375, 0.103515625, 0.16845703125), ('Spider-Plant-Chloropythum-Comosum-', 0.4947916666666667, 0.21484375, 0.4921875, 0.2529296875), ('Unhealthy-Dehydration', 0.4430338541666667, 0.470458984375, 0.21875, 0.25537109375)]"
HousePlant,train,datasets/HousePlants/train/images/-no-1-35-_jpg.rf.9a77b8be938dce5e373c0861a9e1f737.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.788, 0.686, 0.134, 0.126), ('Pothos-Epipremnum-aureum-', 0.8, 0.585, 0.15, 0.136), ('Pothos-Epipremnum-aureum-', 0.893, 0.79, 0.132, 0.122), ('Pothos-Epipremnum-aureum-', 0.281, 0.914, 0.178, 0.172), ('Pothos-Epipremnum-aureum-', 0.237, 0.7, 0.162, 0.166), ('Pothos-Epipremnum-aureum-', 0.23, 0.543, 0.12, 0.126), ('Pothos-Epipremnum-aureum-', 0.207, 0.466, 0.138, 0.124), ('Pothos-Epipremnum-aureum-', 0.424, 0.452, 0.128, 0.112), ('Pothos-Epipremnum-aureum-', 0.308, 0.389, 0.128, 0.136), ('Pothos-Epipremnum-aureum-', 0.646, 0.39, 0.148, 0.112), ('Pothos-Epipremnum-aureum-', 0.622, 0.485, 0.178, 0.148), ('Pothos-Epipremnum-aureum-', 0.578, 0.258, 0.136, 0.144), ('Pothos-Epipremnum-aureum-', 0.479, 0.185, 0.144, 0.166), ('Pothos-Epipremnum-aureum-', 0.413, 0.115, 0.118, 0.092), ('Pothos-Epipremnum-aureum-', 0.333, 0.163, 0.13, 0.108), ('Pothos-Epipremnum-aureum-', 0.364, 0.253, 0.13, 0.116), ('Pothos-Epipremnum-aureum-', 0.229, 0.228, 0.15, 0.15), ('Pothos-Epipremnum-aureum-', 0.547, 0.621, 0.142, 0.142), ('Pothos-Epipremnum-aureum-', 0.44, 0.7, 0.108, 0.122), ('Pothos-Epipremnum-aureum-', 0.403, 0.575, 0.13, 0.12)]"
HousePlant,train,datasets/HousePlants/train/images/Dehydration_SnakePlant-_jpeg.rf.6e1202ab628418549b2d0e77488189e5.jpg,Spider-Plant-Chloropythum-Comosum-,"dehydration, sunburn",unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.27734375, 0.87255859375, 0.3463541666666667, 0.2548828125), ('Unhealthy-Sunburn', 0.244140625, 0.970458984375, 0.13802083333333334, 0.05908203125)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_11_png.rf.521a972545a5666c5ac539a16d2ffbb5.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_179_jpg.rf.d607506732460f4014d4a5e8573092ae.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.5001523809523809, 0.4956291390728477, 0.9996761904761906, 0.9614403973509934), ('Unhealthy-Leaf-Curl', 0.7136571428571429, 0.5531456953642384, 0.5501523809523811, 0.819884105960265), ('Unhealthy-Leaf-Curl', 0.24441904761904762, 0.4036920529801325, 0.3688190476190476, 0.6617052980132451), ('Unhealthy-Leaf-Curl', 0.7081714285714286, 0.548360927152318, 0.5077714285714287, 0.7864238410596027)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2318_jpeg.rf.c4da3903fe9468a8b152d8bd56948f4a.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.26025390625, 0.6653645833333334, 0.4765625, 0.4225260416666667), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.62255859375, 0.7037760416666666, 0.25439453125, 0.513671875)]"
HousePlant,train,datasets/HousePlants/train/images/Alocasia_micholitziana_-Frydek-_jpg.rf.d41cc71d7a3346e986605bed2f76ffca.jpg,Alocasia-Green-Velvet-Micholitziana-Frydek-,,healthy,"[('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.53955078125, 0.5338541666666666, 0.810546875, 0.9244791666666666), ('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.574951171875, 0.6461588541666666, 0.41748046875, 0.7063802083333334)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_94_jpg.rf.30b04859d06e848620a720d5bb881661.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.509765625, 0.5209580838323353, 0.82958984375, 0.8551986935220468), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.64599609375, 0.5465432770821992, 0.435546875, 0.4142623843222646), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.30224609375, 0.4240609689711486, 0.30126953125, 0.583015786608601), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.6923828125, 0.2482308111050626, 0.39794921875, 0.286336418072945)]"
HousePlant,train,datasets/HousePlants/train/images/20240925_141037_jpg.rf.8013f4fcde566771e15aa76b6bb127db.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.169921875, 0.3310546875, 0.31298828125, 0.3776041666666667), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.224609375, 0.24186197916666666, 0.1533203125, 0.22135416666666666), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.333251953125, 0.5016276041666666, 0.2080078125, 0.21549479166666666), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.388427734375, 0.6604817708333334, 0.23095703125, 0.2109375), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.257568359375, 0.6207682291666666, 0.2255859375, 0.2578125), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.215576171875, 0.8359375, 0.150390625, 0.17317708333333334), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.471923828125, 0.9557291666666666, 0.15087890625, 0.08854166666666667), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.572509765625, 0.9583333333333334, 0.15087890625, 0.08333333333333333), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.376220703125, 0.8505859375, 0.28759765625, 0.298828125), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.604736328125, 0.5377604166666666, 0.30126953125, 0.24934895833333334), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.481201171875, 0.2734375, 0.22998046875, 0.2864583333333333), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.62060546875, 0.14615885416666666, 0.21533203125, 0.201171875), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.67626953125, 0.4134114583333333, 0.22900390625, 0.22395833333333334)]"
HousePlant,train,datasets/HousePlants/train/images/429978258_2423586551158882_1606478632875667166_n_jpg.rf.c6c8bcae6876b7e7847ab831cb2ffe50.jpg,Rubber-Fig-Ficus-Elastica-,,healthy,"[('Rubber-Fig-Ficus-Elastica-', 0.25449346405228757, 0.3743872549019608, 0.5089869281045751, 0.2806372549019608), ('Rubber-Fig-Ficus-Elastica-', 0.608251633986928, 0.23988970588235295, 0.20915032679738563, 0.39767156862745096), ('Rubber-Fig-Ficus-Elastica-', 0.7140522875816994, 0.5159313725490197, 0.3472222222222222, 0.17034313725490197), ('Rubber-Fig-Ficus-Elastica-', 0.4513888888888889, 0.6323529411764706, 0.18872549019607843, 0.19669117647058823), ('Rubber-Fig-Ficus-Elastica-', 0.08700980392156862, 0.5863970588235294, 0.08986928104575163, 0.0704656862745098), ('Rubber-Fig-Ficus-Elastica-', 0.17565359477124182, 0.5640318627450981, 0.07679738562091504, 0.03431372549019608), ('Rubber-Fig-Ficus-Elastica-', 0.08496732026143791, 0.4852941176470588, 0.08496732026143791, 0.09375), ('Rubber-Fig-Ficus-Elastica-', 0.1670751633986928, 0.5021446078431373, 0.09640522875816994, 0.08394607843137254)]"
HousePlant,train,datasets/HousePlants/train/images/20240831_173749_jpg.rf.40d31eb7f463a7a497efb72e9cda6e73.jpg,Philippine-Evergreen-Aglaonema-Commutatum-,,healthy,"[('Philippine-Evergreen-Aglaonema-Commutatum-', 0.265625, 0.8160807291666666, 0.431640625, 0.3678385416666667), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.424560546875, 0.9580078125, 0.22802734375, 0.083984375), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.47119140625, 0.466796875, 0.33642578125, 0.6438802083333334), ('Philippine-Evergreen-Aglaonema-Commutatum-', 0.49658203125, 0.2805989583333333, 0.4658203125, 0.5611979166666666)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_211_jpg.rf.126682a26ced721a7717f0e0153d440e.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.49127906976744184, 0.49870801033591733, 0.9825581395348837, 0.9974160206718347), ('Unhealthy-Leaf-Curl', 0.6889922480620154, 0.49674418604651166, 0.5989147286821704, 0.9753746770025841), ('Unhealthy-Leaf-Curl', 0.6313372093023255, 0.5328940568475451, 0.680639534883721, 0.7548578811369508), ('Unhealthy-Leaf-Curl', 0.43625968992248065, 0.3844961240310078, 0.6910077519379844, 0.651860465116279)]"
HousePlant,train,datasets/HousePlants/train/images/alokasie-pfeilblatt-1-_jpeg.rf.f6d999590570c6147d1ae530282e3106.jpg,Alocasia-Green-Velvet-Micholitziana-Frydek-,,healthy,"[('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.50244140625, 0.5026041666666666, 0.99462890625, 0.9947916666666666), ('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.830078125, 0.5963541666666666, 0.33984375, 0.802734375), ('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.5322265625, 0.5149739583333334, 0.3974609375, 0.9694010416666666), ('Alocasia-Green-Velvet-Micholitziana-Frydek-', 0.24072265625, 0.490234375, 0.29296875, 0.8352864583333334)]"
HousePlant,train,datasets/HousePlants/train/images/1_jpg.rf.1a7fe708ad2e770e33d13e1b62cf63e5.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.49169921875, 0.52734375, 0.845703125, 0.92919921875)]"
HousePlant,train,datasets/HousePlants/train/images/BacterialSpot_34_png.rf.2eba147d6e5a48ef23eb7fc2d3695240.jpg,,bacterial spot,unhealthy,[]
HousePlant,train,datasets/HousePlants/train/images/20240915_174552_jpg.rf.2260a4fda921e507dd52b3199a473c44.jpg,Aloe-Vera-Aloe-barbadensis-,,healthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.0869140625, 0.4095052083333333, 0.052734375, 0.3307291666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.05810546875, 0.775390625, 0.08740234375, 0.2890625), ('Aloe-Vera-Aloe-barbadensis-', 0.0732421875, 0.9296875, 0.146484375, 0.056640625), ('Aloe-Vera-Aloe-barbadensis-', 0.336181640625, 0.9778645833333334, 0.21240234375, 0.044270833333333336), ('Aloe-Vera-Aloe-barbadensis-', 0.33251953125, 0.658203125, 0.109375, 0.4342447916666667), ('Aloe-Vera-Aloe-barbadensis-', 0.24169921875, 0.5130208333333334, 0.16796875, 0.7044270833333334), ('Aloe-Vera-Aloe-barbadensis-', 0.28955078125, 0.3841145833333333, 0.0263671875, 0.166015625), ('Aloe-Vera-Aloe-barbadensis-', 0.4638671875, 0.5084635416666666, 0.177734375, 0.5709635416666666), ('Aloe-Vera-Aloe-barbadensis-', 0.51953125, 0.6575520833333334, 0.3056640625, 0.4733072916666667), ('Aloe-Vera-Aloe-barbadensis-', 0.5634765625, 0.86328125, 0.373046875, 0.14518229166666666), ('Aloe-Vera-Aloe-barbadensis-', 0.483642578125, 0.9615885416666666, 0.31201171875, 0.07682291666666667), ('Aloe-Vera-Aloe-barbadensis-', 0.20361328125, 0.681640625, 0.13525390625, 0.3001302083333333)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2342_jpeg.rf.7b7a0b23b7b95e931947cc97fbdbbbaf.jpg,Swiss Cheese Plant -Monstera Deliciosa-,dehydration,unhealthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.29052734375, 0.5794270833333334, 0.56005859375, 0.8072916666666666), ('Unhealthy-Dehydration', 0.1640625, 0.24934895833333334, 0.11865234375, 0.13932291666666666), ('Unhealthy-Dehydration', 0.333984375, 0.5826822916666666, 0.08203125, 0.14518229166666666)]"
HousePlant,train,datasets/HousePlants/train/images/IMG_2340_jpeg.rf.c47e21920c4d4084d7e9fab05bcdda9c.jpg,Swiss Cheese Plant -Monstera Deliciosa-,dehydration,unhealthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.2548828125, 0.7034505208333334, 0.4443359375, 0.5930989583333334), ('Unhealthy-Dehydration', 0.16796875, 0.4752604166666667, 0.111328125, 0.11588541666666667)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_212_jpg.rf.e37adf30b4f5d2b0e16e1cd8fbf2bd1f.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.41748046875, 1.0, 0.8154296875), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.5, 0.9287109375, 1.0, 0.14208984375), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.203125, 0.39404296875, 0.34619140625, 0.3466796875), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.3544921875, 0.6630859375, 0.2421875, 0.3154296875), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.76806640625, 0.30908203125, 0.396484375, 0.36962890625), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.390625, 0.146484375, 0.32421875, 0.271484375)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_163_jpg.rf.9da61923c85bf510ed451553182a5a7f.jpg,Spider-Plant-Chloropythum-Comosum-,,healthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.4925, 0.481875, 0.8683333333333333, 0.96375)]"
HousePlant,train,datasets/HousePlants/train/images/Chlorophytumcomosum_204_jpg.rf.fd79c4a4c99e60949176ac0c76647d14.jpg,Spider-Plant-Chloropythum-Comosum-,leaf curl,unhealthy,"[('Spider-Plant-Chloropythum-Comosum-', 0.4918838992332968, 0.48554166666666665, 0.9837677984665936, 0.6519687500000001), ('Unhealthy-Leaf-Curl', 0.2489594742606791, 0.5424479166666667, 0.4795180722891567, 0.5923958333333333), ('Unhealthy-Leaf-Curl', 0.7104709748083242, 0.5086979166666666, 0.5657502738225629, 0.6165520833333334)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_180_jpg.rf.34a7a4651a7624874d878a989f9e4193.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.3636067708333333, 0.5, 0.7272135416666666, 1.0), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.3697916666666667, 0.3056640625, 0.6028645833333334, 0.611328125), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.1572265625, 0.52294921875, 0.314453125, 0.4599609375)]"
HousePlant,train,datasets/HousePlants/train/images/1563_jpg.rf.8a88ed05f04b5ada1574d86d16a71479.jpg,Aloe-Vera-Aloe-barbadensis-,rust,unhealthy,"[('Aloe-Vera-Aloe-barbadensis-', 0.346875, 0.3966275659824047, 0.221875, 0.3944281524926686), ('Aloe-Vera-Aloe-barbadensis-', 0.23125, 0.36730205278592376, 0.04375, 0.29472140762463345), ('Aloe-Vera-Aloe-barbadensis-', 0.12578125, 0.3914956011730205, 0.2453125, 0.4838709677419355), ('Aloe-Vera-Aloe-barbadensis-', 0.86953125, 0.5146627565982405, 0.0234375, 0.17302052785923755), ('Aloe-Vera-Aloe-barbadensis-', 0.915625, 0.47287390029325516, 0.08125, 0.30058651026392963), ('Aloe-Vera-Aloe-barbadensis-', 0.74140625, 0.42961876832844575, 0.2234375, 0.3284457478005865), ('Aloe-Vera-Aloe-barbadensis-', 0.74140625, 0.5065982404692082, 0.2296875, 0.32111436950146627), ('Aloe-Vera-Aloe-barbadensis-', 0.7575937500000001, 0.5476539589442815, 0.178125, 0.24193548387096775), ('Aloe-Vera-Aloe-barbadensis-', 0.640484375, 0.29460410557184746, 0.32471875000000006, 0.29511730205278597), ('Unhealthy-Rust', 0.5265625, 0.3277126099706745, 0.05625, 0.045454545454545456), ('Unhealthy-Rust', 0.61171875, 0.43328445747800587, 0.0421875, 0.0689149560117302)]"
HousePlant,train,datasets/HousePlants/train/images/Nutrient-Deficiency-Potassium_jpg.rf.3aa12e4efb2d86c27894be784c26b7f2.jpg,,mineral deficiency,unhealthy,"[('Unhealthy-Mineral-Deficiency', 0.633475, 0.5, 0.2956999999999999, 1.0)]"
HousePlant,train,datasets/HousePlants/train/images/20220723_200629_jpg.rf.a8459dde2441556cfbcdb5ee33bdcab3.jpg,Pothos-Epipremnum-aureum-,,healthy,"[('Pothos-Epipremnum-aureum-', 0.6396484375, 0.5572916666666666, 0.3427734375, 0.318359375), ('Pothos-Epipremnum-aureum-', 0.384033203125, 0.8916015625, 0.26708984375, 0.216796875)]"
HousePlant,train,datasets/HousePlants/train/images/Monsteradeliciosa_31_jpg.rf.9da88b533f4e1b165ef01f40bcae7921.jpg,Swiss Cheese Plant -Monstera Deliciosa-,,healthy,"[('Swiss Cheese Plant -Monstera Deliciosa-', 0.37727759914255093, 0.4529166666666667, 0.7545551982851019, 0.9058333333333334), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.1420150053590568, 0.30791666666666667, 0.21007502679528403, 0.30583333333333335), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.387459807073955, 0.2633333333333333, 0.26634512325830656, 0.3491666666666667), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.16345123258306538, 0.68125, 0.2658092175777063, 0.43166666666666664), ('Swiss Cheese Plant -Monstera Deliciosa-', 0.5707395498392283, 0.4766666666666667, 0.26688102893890675, 0.2991666666666667)]"
HousePlant,train,datasets/HousePlants/train/images/6_jpg.rf.effae7e945f39ef9cfb76da9085b85d8.jpg,Spear-Plant-Dracaena-angolensis-,,healthy,"[('Spear-Plant-Dracaena-angolensis-', 0.525, 0.51953125, 0.2203125, 0.36875), ('Spear-Plant-Dracaena-angolensis-', 0.3765625, 0.27578125, 0.178125, 0.34375), ('Spear-Plant-Dracaena-angolensis-', 0.275, 0.47890625, 0.121875, 0.140625), ('Spear-Plant-Dracaena-angolensis-', 0.18046875, 0.37578125, 0.10625, 0.225)]"
